keyword,title,creator,description,date,subject,publisher,id,url,item_url
fall of rome,"Saint Chrysostom, his life and times. A sketch of the church and the empire in the fourth century,",,Preface includes bibliographical material. Also available in digital form.,1872,john chrysostom | byzantine empire | church history | saint | church and state,,http://www.loc.gov/item/37024350/,https://www.loc.gov/item/37024350/,https://www.loc.gov/item/37024350/
fall of rome,Representative English literature from Chaucer to Tennyson ...,,List of authors to accompany literary map: p. 495-496. Also available in digital form.,1893,english literature | history and criticism,,http://www.loc.gov/item/tmp96031561/,https://www.loc.gov/item/tmp96031561/,https://www.loc.gov/item/tmp96031561/
fall of rome,Manual of the elementary course of study for the common schools of Wisconsin,,Also available in digital form.,1917,curricula | wisconsin | education,,http://www.loc.gov/item/e17001249/,https://www.loc.gov/item/e17001249/,https://www.loc.gov/item/e17001249/
fall of rome,Man's origin and destiny : sketched from the platform of the physical sciences,,Also available in digital form.,1881,history | anthropology | civilization,,http://www.loc.gov/item/tmp96026222/,https://www.loc.gov/item/tmp96026222/,https://www.loc.gov/item/tmp96026222/
fall of rome,The eighteen Christian centuries.,,Also available in digital form.,1860,"middle ages | history, modern",,http://www.loc.gov/item/32032172/,https://www.loc.gov/item/32032172/,https://www.loc.gov/item/32032172/
fall of rome,The eighteen Christian centuries.,,Also available in digital form.,1859,"middle ages | history, modern",,http://www.loc.gov/item/40036237/,https://www.loc.gov/item/40036237/,https://www.loc.gov/item/40036237/
fall of rome,Elements of geography and history combined : in a catechetical form : for the use of families and schools,,Accompanied with an atlas. Title on spine: Butler's geography. Atlas wanting. Also available in digital form.,1828,geography,,http://www.loc.gov/item/16004310/,https://www.loc.gov/item/16004310/,https://www.loc.gov/item/16004310/
fall of rome,"Homes: how they are made happy,",,Also available in digital form.,1884,conduct of life | home,,http://www.loc.gov/item/12038772/,https://www.loc.gov/item/12038772/,https://www.loc.gov/item/12038772/
fall of rome,"""Quo vadis."" A story of the time of Nero.",,Also available in digital form.,1898,"nero, 54-68 | church history | history | fiction | christian fiction | primitive and early church, ca. 30-600 | rome",,http://www.loc.gov/item/08011270/,https://www.loc.gov/item/08011270/,https://www.loc.gov/item/08011270/
fall of rome,"Way-marks of two eternities : a library of science, being a history of the creation, origin, and evolutions of planets and their inhabitants : creation and history of the earth, origin of life and of the species, descent of man, pre-Adamic races, the world before the Deluge : future of man, of the earth, and of the sun : life and death, the here and the hereafter : facts from nature, novel as a fairy tale, of stupendous importance to the human race : based on established data of natural philosophy, astronomy, geology, biology, anthropology, archæology, zoölogy, embryology, metamorphology, geometry, chemistry, botany, physiognomy, surgery, psychology, traditions, and religions of the world",,Also available in digital form. LAC ecr 2021-02-10 no edits (1 card),1890,popular works | cosmology,,http://www.loc.gov/item/32030364/,https://www.loc.gov/item/32030364/,https://www.loc.gov/item/32030364/
fall of rome,Wendell Phillips: the agitator.,,Also available in digital form.,1890,"phillips, wendell",,http://www.loc.gov/item/09007793/,https://www.loc.gov/item/09007793/,https://www.loc.gov/item/09007793/
fall of rome,"A pictorial and descriptive guide to London and its environs, with map of London and twelve miles round; two large section plans of Central London, showing every street of importance; railway map showing all the new tubes; and seventeen other maps and plans.",,Also available in digital form.,1800,,,http://www.loc.gov/item/ltf90013708/,https://www.loc.gov/item/ltf90013708/,https://www.loc.gov/item/ltf90013708/
fall of rome,Caxtoniana;,,Also available in digital form.,1864,,,http://www.loc.gov/item/25025728/,https://www.loc.gov/item/25025728/,https://www.loc.gov/item/25025728/
fall of rome,"Caxtoniana: a series of essays of life, literature, and manners.",,Also available in digital form.,1863,,,http://www.loc.gov/item/06042157/,https://www.loc.gov/item/06042157/,https://www.loc.gov/item/06042157/
fall of rome,The growth of cities in the nineteenth century.,,Also available in digital form.,1899,growth | cities and towns | population,,http://www.loc.gov/item/04002285/,https://www.loc.gov/item/04002285/,https://www.loc.gov/item/04002285/
fall of rome,"Letters æsthetic, social, and moral, written from Europe, Egypt, and Palestine.",,Also available in digital form.,1855,europe | description and travel | middle east,,http://www.loc.gov/item/04023129/,https://www.loc.gov/item/04023129/,https://www.loc.gov/item/04023129/
fall of rome,Lectures on the history of the Eastern church...,,Also available in digital form.,1861,,,http://www.loc.gov/item/unk82056349/,https://www.loc.gov/item/unk82056349/,https://www.loc.gov/item/unk82056349/
fall of rome,"[Jun. 24, 1922] Exhibitor's trade review;",,,1922-06-24,periodicals | motion pictures,,http://www.loc.gov/item/18000047/resource/gdcmassbookdig.exhibitorstra00newy-1922-06-24,https://www.loc.gov/item/18000047/resource/gdcmassbookdig.exhibitorstra00newy-1922-06-24,https://www.loc.gov/item/18000047/resource/gdcmassbookdig.exhibitorstra00newy-1922-06-24
fall of rome,"[Sep. 8, 1923] Exhibitor's trade review;",,,1923-09-08,periodicals | motion pictures,,http://www.loc.gov/item/18000047/resource/gdcmassbookdig.exhibito00newy-1923-09-08,https://www.loc.gov/item/18000047/resource/gdcmassbookdig.exhibito00newy-1923-09-08,https://www.loc.gov/item/18000047/resource/gdcmassbookdig.exhibito00newy-1923-09-08
fall of rome,Ancient and modern engineering and the Isthmian canal.,,Also available in digital form.,1902,"canals, interoceanic | history | civil engineering | nicaragua canal (nicaragua) | panama canal (panama)",,http://www.loc.gov/item/02029604/,https://www.loc.gov/item/02029604/,https://www.loc.gov/item/02029604/
fall of rome,The complete pocket-guide to Europe;,,Also available in digital form.,1907,europe | guidebooks,,http://www.loc.gov/item/07014590/,https://www.loc.gov/item/07014590/,https://www.loc.gov/item/07014590/
fall of rome,"The complete pocket-guide to Europe,",,Also available in digital form.,1913,europe | guidebooks,,http://www.loc.gov/item/13015012/,https://www.loc.gov/item/13015012/,https://www.loc.gov/item/13015012/
fall of rome,"The complete pocket-guide to Europe,",,Also available in digital form.,1911,europe | guidebooks,,http://www.loc.gov/item/31022809/,https://www.loc.gov/item/31022809/,https://www.loc.gov/item/31022809/
fall of rome,"The complete pocket-guide to Europe,",,Also available in digital form.,1910,europe | guidebooks,,http://www.loc.gov/item/10014506/,https://www.loc.gov/item/10014506/,https://www.loc.gov/item/10014506/
fall of rome,"First standard manual of teacher training,",,"""Elementary training course for teachers ... in the Sunday school."" --Pref. ""References for supplementary reading"" at end of each chapter. Also available in digital form.",1914,,,http://www.loc.gov/item/14014586/,https://www.loc.gov/item/14014586/,https://www.loc.gov/item/14014586/
fall of rome,A series of lectures on transubstantiation and other errors of the papacy...,,Also available in digital form.,1878,,,http://www.loc.gov/item/unk83000831/,https://www.loc.gov/item/unk83000831/,https://www.loc.gov/item/unk83000831/
fall of rome,"A smaller history of Rome, from the earliest times to the establishment of the empire.",,Includes index. Also available in digital form.,1865,history | rome,,http://www.loc.gov/item/05000114/,https://www.loc.gov/item/05000114/,https://www.loc.gov/item/05000114/
fall of rome,"The standard dictionary of facts; history, language, literature, biography, geography, travel, art, government, politics, industry, invention, commerce, science, education, natural history, statistics, and miscellany; a practical handbook of ready reference based upon everyday needs, originally prepared and subsequently reëdited, extensively revised, enlarged and improved by competent specialists exclusively under the supervision of the Frontier press company",,Also available in digital form.,1924,encyclopedias and dictionaries,,http://www.loc.gov/item/24022949/,https://www.loc.gov/item/24022949/,https://www.loc.gov/item/24022949/
fall of rome,"[Vol. 6, FROM KURDISTAN TO MORMONS] The World book; organized knowledge in story and picture, editor-in-chief, M. V. O'Shea ...",,,1923,encyclopedias and dictionaries,,http://www.loc.gov/item/23004351/resource/gdcmassbookdig.worldbookorganiz06unse_0,https://www.loc.gov/item/23004351/resource/gdcmassbookdig.worldbookorganiz06unse_0,https://www.loc.gov/item/23004351/resource/gdcmassbookdig.worldbookorganiz06unse_0
fall of rome,"Italy struggling into light: or, a record of prominent events in its civil, religious, and literary history, from the commencement of the Christian era to the present day.",,Pub. 1882 with title: History of Italy. Also available in digital form.,1880,history | italy,,http://www.loc.gov/item/04029160/,https://www.loc.gov/item/04029160/,https://www.loc.gov/item/04029160/
fall of rome,The story of the ancient nations : a text-book for high schools,,"""Books for supplementary reading"": p. 523-531. Also available in digital form.",1912,"history, ancient",,http://www.loc.gov/item/12021671/,https://www.loc.gov/item/12021671/,https://www.loc.gov/item/12021671/
fall of rome,"The story of Daniel the prophet,",,"First published, Battle Creek, Mich., 1901. Also available in digital form.",1908,daniel | biblical figure),,http://www.loc.gov/item/08006628/,https://www.loc.gov/item/08006628/,https://www.loc.gov/item/08006628/
fall of rome,"Decisive battles of the world,",,Also available in digital form.,1898,battles,,http://www.loc.gov/item/03007639/,https://www.loc.gov/item/03007639/,https://www.loc.gov/item/03007639/
fall of rome,"The history of the world,",,Also available in digital form.,1875,world history,,http://www.loc.gov/item/03006627/,https://www.loc.gov/item/03006627/,https://www.loc.gov/item/03006627/
fall of rome,"Paradise lost, a poem in twelve books,",,Also available in digital form.,1898,history of biblical events | poetry | biblical figure) | adam | bible | eve | genesis | fall of man,,http://www.loc.gov/item/12038036/,https://www.loc.gov/item/12038036/,https://www.loc.gov/item/12038036/
fall of rome,The history of English literature; with an outline of the origin and growth of the English language:,,Also available in digital form.,1853,english literature | history and criticism,,http://www.loc.gov/item/11018025/,https://www.loc.gov/item/11018025/,https://www.loc.gov/item/11018025/
fall of rome,"The memoirs of the life of Edward Gibbon with various observations and excursions,",,Also available in digital form.,1900,,,http://www.loc.gov/item/01020803/,https://www.loc.gov/item/01020803/,https://www.loc.gov/item/01020803/
fall of rome,Imaginary conversations of Greeks and Romans.,,Also available in digital form. LAC tnb 2021-05-27 update (1 card) LAC scc 2020-01-02 no edits (1 card),1853,,,http://www.loc.gov/item/25024761/,https://www.loc.gov/item/25024761/,https://www.loc.gov/item/25024761/
fall of rome,The works of Alexander Pope.,,"Added t.-p. engr., with vignette: The poetical works of Alexander Pope. Philadelphia, W. P. Hazard. ""Author's preface"" dated 1716. ""The life of Pope, by Dr. Johnson"": p. [9]-74. Also available in digital form.",1859,,,http://www.loc.gov/item/17023901/,https://www.loc.gov/item/17023901/,https://www.loc.gov/item/17023901/
